censustract2010,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
17014,2140.374737394929,2140.749540410473,2141.124409058122,2141.4993433493696,2141.8743432957103,2142.2494089086413,2142.624540199661,2142.9997371802715,2138.461756483784,2133.9333853399457,2129.4146033997276,2124.9053903571908,2120.405725949396,2115.9155899563134,2111.43496220073,2106.963822548159,2102.5021509067515,2098.049927227204,2093.6071315026693,2089.173743768666,2084.7497441029896,2080.335112625622,2075.9298294986434
17015,4968.4321000681975,4952.912827646083,4937.442030841963,4922.019558238588,4906.645258891671,4891.318982328413,4876.040578546026,4860.8098980102695,4822.425104321471,4784.343427277315,4746.5624732293945,4709.079867431442,4671.89325389006,4635.000295216637,4598.398672480426,4562.0860850627905,4526.060250512594,4490.318904402739,4454.859800187829,4419.680709062967,4384.77941982366,4350.153738726829,4315.801489352926
17018,1636.6365195589258,1624.3657350842657,1612.1869515822248,1600.0994792697675,1588.1026335355498,1576.1957349011439,1564.3781089825538,1552.64908645202,1530.925373853632,1509.505606102264,1488.3855305882569,1467.5609542018542,1447.0277425007168,1426.7818188890838,1406.8191638084186,1387.13581393938,1367.7278614149566,1348.5914530446132,1329.7227895492904,1311.1181248071082,1292.7737651096234,1274.6860684284936,1256.8514436924004
17019,5199.113410120414,5195.229723485283,5191.34893792591,5187.47105127522,5183.596061367757,5179.723966039683,5175.854763128775,5171.988450474425,5155.954734036169,5139.970723830879,5124.036265763928,5108.151206218394,5092.315392053587,5076.528670603569,5060.79088967568,5045.101897549078,5029.4615429732685,5013.869675166651,4998.326143815065,4982.830799070337,4967.383491548841,4951.984072330057,4936.632392955131
17020,3156.333984579132,3187.9821511069376,3219.947649846564,3252.233662648454,3284.8434032670657,3317.7801176807725,3351.0470844149677,3384.647614868409,3371.4049847705714,3358.214167231045,3345.07495953019,3331.98715974152,3318.950566728596,3305.964980141939,3293.0302004159475,3280.1460287658324,3267.3122671845617,3254.5287184398176,3241.7951860709645,3229.111474386031,3216.477388458702,3203.892734125322,3191.357317981913
17021,2661.8651795550763,2685.946260093927,2710.24519480675,2734.7639545536595,2759.5045280245367,2784.4689219003335,2809.6591610158307,2835.0772885238703,2827.738999288774,2820.4197044172934,2813.1193547445846,2805.8379012330606,2798.5752949720636,2791.331487177535,2784.106429191689,2776.9000724826847,2769.7123686443006,2762.54326939561,2755.392726580656,2748.2606921681277,2741.147118251038,2734.051957046403,2726.975160894918
17022,3914.497697030524,3912.9959703925624,3911.494819865017,3909.9942452268724,3908.4942462571994,3906.9948227351533,3905.495974439974,3903.9977011509854,3894.631167840739,3885.287106866024,3875.9654643108547,3866.666186388604,3857.3892194416885,3848.134509941262,3838.9020044869053,3829.6916498063183,3820.5033927550126,3811.337180316005,3802.1929595995107,3793.0706778426406,3783.970282409094,3774.891720788856,3765.834940597895
17029,6844.506207650082,6902.499665030279,6960.984500604443,7019.964877816873,7079.444995388704,7139.42908761681,7199.9214246752335,7260.926312919177,7246.655348489619,7232.412432881517,7218.197510966403,7204.010527724163,7189.851428242821,7175.7201577183305,7161.616661454355,7147.540884862064,7133.492773459916,7119.472272873452,7105.479328835084,7091.51388718388,7077.575893865363,7063.665294931294,7049.782036539468
17030,10803.71109045281,11102.46107923267,11409.472262249279,11724.973082457553,12049.198299838994,12382.389166083487,12724.793604101484,13076.666392500161,12942.103995554822,12808.926281687585,12677.119002138988,12546.668054773116,12417.559482568806,12289.779472126382,12163.314352189744,12038.150592183678,11914.274800766209,11791.673724395856,11670.334245913626,11550.243383139603,11431.388287483978,11313.75624257237,11197.33466288529
17031,2457.7551977748685,2442.604372094372,2427.5469436403405,2412.582336665808,2397.709978972999,2382.9293018914514,2368.2397402562688,2353.6407323865137,2332.4024730275623,2311.355858746125,2290.499160218008,2269.8306637237088,2249.3486710076054,2229.051499138417,2208.937480370923,2189.004962008931,2169.252306269482,2149.6778901482753,2130.2801052863183,2111.057357837769,2092.0080683389765,2073.1306715787027,2054.4236164695144
17032,6998.358505642893,6955.975255433067,6913.848685400015,6871.977241044899,6830.359377283191,6788.99355838766,6747.878257931699,6707.011958733001,6622.036977583027,6538.1385932045905,6455.303165575738,6373.517227487774,6292.767482355797,6213.040802056965,6134.324224796151,6056.604952998647,5979.870351229557,5904.107944139558,5829.3054144366815,5755.450600883796,5682.531496321458,5610.536245715812,5539.453144231226
17033,2684.2386791097947,2745.8602463525517,2808.896448433487,2873.3797608610125,2939.3434046777375,3006.8213635755556,3075.848401403644,3146.4600800783883,3109.2905806426984,3072.560168833464,3036.263657657408,3000.3959213958087,2964.9518948806563,2929.9265727793604,2895.315008887909,2861.1123154323723,2827.313662378665,2793.9142767504563,2760.909441955141,2728.2944971177712,2696.064836422858,2664.2159084639484,2632.7432156008817
17034,2840.414698695318,2824.914446976335,2809.498780724208,2794.1672383528057,2778.9193607948923,2763.7546914883787,2748.6727763626523,2733.6731638249807,2707.9421112300984,2682.453255499275,2657.2043169231697,2632.1930372505003,2607.417179486067,2582.8745276906784,2558.562886782956,2534.48008234301,2510.6239604179586,2486.9923873292814,2463.5832494819824,2440.3944531755524,2417.4239244167093,2394.669608733902,2372.129470993558
17035,1547.5448208630867,1536.1738117897132,1524.8863543173038,1513.6818345276056,1502.5596430132982,1491.519174844848,1480.559829537607,1469.681011019152,1450.4481479177118,1431.4669741422583,1412.7341959805406,1394.2465628232098,1376.000866599757,1357.9939412218314,1340.2226620338442,1322.6839452707625,1305.3747475229977,1288.292065208298,1271.4329340505506,1254.7944285654048,1238.3736615526277,1222.167783595101,1206.1739825643758
17036,1827.9905185403506,1817.0469471851113,1806.168891352405,1795.3559588225844,1784.6077597240915,1773.9239065193992,1763.304013991039,1752.7476992277113,1732.9665955463383,1713.4087368094747,1694.071603526497,1674.952704641168,1656.049577210733,1637.3597860886375,1618.8809236108254,1600.610609285579,1582.546489486857,1564.6862371510952,1547.0275514774291,1529.5681576312986,1512.305806451398,1495.2382741599342,1478.3633620761543
17037,3126.4906825696967,3109.0788766523942,3091.764039194647,3074.5456301673394,3057.423112548843,3040.3959523082694,3023.463618388812,3006.625582691184,2971.210739896661,2936.2130461802876,2901.6275879708132,2867.4495095736165,2833.6740124889793,2800.2963547383933,2767.3118501987997,2734.715867944671,2702.5038315978445,2670.67121868501,2639.2135600027714,2608.1264389901808,2577.405491108669,2547.0464032292757,2517.0449130271004
17039,3736.332382490524,3719.7387882886533,3703.2188886461386,3686.77235627475,3670.3988653397923,3654.0980914536485,3637.8697116693543,3621.7134044742006,3579.3398778342066,3537.462115369725,3496.074316711109,3455.170749352205,3414.7457478563565,3374.7937130717037,3335.309111355658,3296.286473808455,3257.720395515672,3219.6055347996084,3181.936612479426,3144.7084111399436,3107.915774408988,3071.553606243201,3035.6168702221985
17040,2657.9788073288323,2637.122560735051,2616.429965943452,2595.899738834563,2575.530605364957,2555.3213014881876,2535.270573076347,2515.377175842237,2487.527089837475,2459.9853581017755,2432.7485665575214,2405.8133389275326,2379.1763363165423,2352.8342567973054,2326.783835001292,2301.021841713912,2275.5450834742214,2250.350402179059,2225.434674691569,2200.794812454055,2176.427761105123,2152.3305001010617,2128.5000423414153
17041,3909.381679948482,3878.0170310877484,3846.904018234622,3816.0406225340353,3785.424841328028,3755.0546880258007,3724.9281919748105,3695.0433983328967,3674.697563585924,3654.4637581027314,3634.3413650221237,3614.3297708794976,3594.42836558814,3574.636542420628,3554.9536979903314,3535.379232233019,3515.9125483885628,3496.5530529827456,3477.3001558091682,3458.1532699112554,3439.1118115643626,3420.1752002579788,3401.342858678029
17042,3997.605373135913,3965.4711462345217,3933.5952261048515,3901.9755363817694,3870.610017390731,3839.496626013617,3808.633335555644,3778.018135613349,3723.8731446639663,3670.504137296365,3617.899992435287,3566.0497483881186,3514.942600560683,3464.5678992057724,3414.9151472039443,3365.9739978761236,3317.734252827554,3270.185859822648,3223.3189106902955,3177.123639259189,3131.5904193227443,3086.7097626331815,3042.4723169243584
17043,2620.2384025101255,2617.4797125386253,2614.72392702435,2611.9710429093725,2609.221057138986,2606.4739666616993,2603.729768429234,2600.988459396521,2565.69530950843,2530.881056950515,2496.539203502765,2462.663339120359,2429.2471407372077,2396.284371085724,2363.768877532615,2331.6945909304673,2300.055524484915,2268.845772637184,2238.0595099617913,2207.6909900792093,2177.73454458328,2148.184581983183,2119.035586659763
17044,3056.752455431892,3032.695739626388,3008.8283507565075,2985.148798814685,2961.6556055197507,2938.347304224643,2915.222439824848,2892.2795686675613,2857.5373626611727,2823.212481760996,2789.2999130371036,2755.79470377513,2722.6919607529617,2689.9868495261117,2657.6745937216815,2625.7504743408012,2594.20982906945,2563.0480515975537,2532.260590946266,2501.842950803323,2471.790688866389,2442.0994161942826,2412.7647965660044
17045,1662.1463233090283,1652.35071775701,1642.612841110555,1632.9323531531736,1623.3089156733895,1613.7421924529244,1604.2318492549514,1594.7775538124167,1575.4600352043642,1556.3765094339212,1537.5241421490591,1518.9001333302167,1500.501716874431,1482.3261601845065,1464.37076376316,1446.6328608120816,1429.1098168358528,1411.799029250662,1394.6979269977594,1377.8039701615946,1361.1146495925796,1344.6274865344203,1328.3400322559644
17046,2416.452319172302,2402.980169067159,2389.5831285874015,2376.260778983552,2363.0127038407345,2349.8384890656603,2336.737722873684,2323.7099957759333,2298.5021665669815,2273.5677943103096,2248.903912518636,2224.507586885418,2200.3759149357516,2176.50602568106,2152.8950792775254,2129.540266688229,2106.4388093489547,2083.587958837617,2060.9849965472777,2038.6272333627078,2016.5120093404582,1994.636693392402,1972.998682972709
17047,2980.377178488444,2970.7853264397113,2961.224344183698,2951.694132371071,2942.194591972237,2932.7256242763124,2923.287130890099,2913.8790137370606,2890.3810241680526,2867.072526170651,2843.951991654311,2821.0179048512537,2798.268762217097,2775.7030723322828,2753.3193558043004,2731.116145170698,2709.091984802878,2687.2454308106653,2665.575050947649,2644.0794245172824,2622.757142279746,2601.606806359556,2580.6270301539216
17048,3056.732614371811,3023.8233902149927,2991.2684715114915,2959.0640437577,2927.206333517507,2895.6916079801595,2864.5161745228825,2833.67638027821,2819.8558311727284,2806.1026883451495,2792.416623038182,2778.797308097965,2765.244417966249,2751.757628672614,2738.3366178267243,2724.9810646106234,2711.6906497710634,2698.465055611875,2685.3039659863725,2672.2070662897963,2659.1740434517938,2646.204585928934,2633.298383697262
17049,1797.7480942281545,1782.62449547764,1767.6281243625774,1752.7579105774466,1738.0127928206987,1723.3917187190088,1708.8936447521687,1694.5175361786078,1679.5755100299598,1664.7652406443196,1650.0855662083945,1635.5353351536044,1621.1134060657444,1606.818647595446,1592.649938369426,1578.6061669025191,1564.6862315104854,1550.8890402235875,1537.2135107009294,1523.6585701455504,1510.2231552202682,1496.9062119642638,1483.7066957104018
17050,1794.9856204387506,1784.0384150508785,1773.1579741565151,1762.3438905743358,1751.595759606321,1740.9131790226118,1730.2957490464566,1719.7430723392508,1709.281454298428,1698.8834768407785,1688.548752825058,1678.2768974650971,1668.0675283154749,1657.9202652572792,1647.8347304839547,1637.8105484872356,1627.8473460431649,1617.944752198198,1608.1023982553922,1598.3199177606778,1588.596946489215,1578.9331224318332,1569.328085781552
17051,2851.803015918612,2844.6241488641103,2837.463353230355,2830.3205835260105,2823.1957943742577,2816.0889405125045,2808.999976792098,2801.92885817804,2778.5223088033563,2755.3112913573405,2732.294172419597,2709.4693322148796,2686.835164499102,2664.3900764463033,2642.1324885365552,2620.060834444809,2598.1735609306684,2576.469127729082,2554.946007441955,2533.6026854306574,2512.4376597094383,2491.449440839726,2470.636551825312
17052,2704.688641191861,2693.424390939718,2682.2070530499855,2671.036432146167,2659.9123336654534,2648.8345638553337,2637.80292977022,2626.8172392680876,2596.3889970273417,2566.3132261774563,2536.585843798347,2507.2028142652193,2478.1601487007133,2449.4539044333965,2421.080184462529,2393.035136929027,2365.314954592557,2337.9158743146863,2310.8341765480177,2284.066184831247,2257.6082652900664,2231.456826143848,2205.608317218046
17053,2857.330325001643,2851.6718778113845,2846.0246361944983,2840.3885779602892,2834.763680962007,2829.14992309676,2823.5472823054274,2817.9557365725714,2810.0588526033866,2802.1840984269497,2794.331412027948,2786.5007315648572,2778.6919953694546,2770.905141946333,2763.1401099724167,2755.3968382964777,2747.6752659386552,2739.9753320899754,2732.296976111872,2724.6401375357086,2717.004756062303,2709.3907715614523,2701.798124071459
17054,4391.434071114301,4376.9162961742,4362.446515986109,4348.024571882724,4333.650305721282,4319.323559881831,4305.044177265499,4290.812001292771,4270.151041371843,4249.589567344197,4229.127100169024,4208.763163112174,4188.49728173505,4168.328983883554,4148.257799677089,4128.283261497606,4108.404903978716,4088.622263994845,4068.934880650443,4049.342295269248,4029.844051383599,4010.439694723801,3991.128773207542
17055,2901.8540191998964,2887.7766628074737,2873.7675979147916,2859.8264932288994,2845.953019064001,2832.1468473336595,2818.407651543037,2804.735106781174,2772.0388490276996,2739.723748577992,2707.7853620828673,2676.2192979915767,2645.0212159479656,2614.186826193671,2583.711888978278,2553.5922139763484,2523.823659711252,2494.402132985707,2465.323588318964,2436.5840273905505,2408.179498490497,2380.1060959759748,2352.3599597342686
17056,2460.4113792068424,2445.908749466875,2431.4916039151017,2417.1594386741867,2402.9117528368456,2388.748048448337,2374.667830489061,2360.6706068572566,2333.053359007575,2305.7592025610634,2278.7843577039116,2252.125088841972,2225.7777040834358,2199.738554727566,2174.0040347594086,2148.570580350414,2123.434669364905,2098.5928208723158,2074.041594665136,2049.7775907824976,2025.7974490393315,2002.0978485610365,1978.6755073235886
17104,3171.509676029106,3181.047952291665,3190.6149148025265,3200.210649835229,3209.8352439227774,3219.488783858423,3229.1713566964477,3238.883049752947,3233.4145791303786,3227.955341373119,3222.5053208925688,3217.0645021264463,3211.6328695387465,3206.2104076196947,3200.7971008857025,3195.392933879323,3189.997891169209,3184.611957350066,3179.2351170426095,3173.867354893522,3168.5086555754074,3163.1590037867486,3157.818384251863
